"Gene","Correlation_with_PCoA2"
"ninH.Protein.ninH",-0.49201675459884
"group_1539.Protein.ea10",-0.49201675459884
"group_1332.NAD.P.H.quinone.oxidoreductase",-0.49201675459884
"group_1306.Gp60",-0.49201675459884
"group_1216.Hok.Gef.family.protein",-0.49201675459884
"group_1098.Ead.Ea22.like.family.protein",-0.49201675459884
"group_1087.C4.type.zinc.finger.protein",-0.49201675459884
"group_1016.Eaa.protein",-0.49201675459884
"group_976.Outer.membrane.protein",-0.49201675459884
"group_952.Excisionase",-0.49201675459884
"group_951.ASCH.domain.containing.protein",-0.49201675459884
"group_950.DUF4752.domain.containing.protein",-0.49201675459884
"group_923.ClpX.type.ZB.domain.containing.protein",-0.49201675459884
"group_772.Antitermination.protein",-0.49201675459884
"group_757.Bacteriophage.protein",-0.49201675459884
"group_664.Crossover.junction.endodeoxyribonuclease.RuvC",-0.49201675459884
"group_476.Antirepressor",-0.49201675459884
"group_447.DUF551.domain.containing.protein",-0.49201675459884
"group_407.Repressor.protein.of.bacteriophage.origin",-0.49201675459884
"group_312.DUF551.domain.containing.protein",-0.49201675459884
"group_210.Serine.threonine.kinase",-0.49201675459884
"group_121.Integrase",-0.49201675459884
"group_17.Putative.replication.protein.P",-0.49201675459884
"group_0.Large.polyvalent.protein.associated.domain.containing.protein",-0.49201675459884
"group_381.Outer.membrane.protein.Lom",-0.48310031818849
"group_1570.SAR.endolysin",0.479049101505216
"group_1848.hypothetical.protein",0.473830922569269
"intM.putative.site.specific.recombinase",0.473830922569269
"group_1846.enterohemolysin.T1SS.ABC.transporter.subunit.EhxD",0.473830922569269
"group_1931.DUF1737.domain.containing.protein",0.473238404900883
"group_1593.Minor.tail.protein.U",0.473238404900883
"group_965.DNA.breaking.rejoining.protein",0.473238404900883
"group_1959.Phage.terminase.large.subunit.family.protein",0.468121278427316
"group_2256.type.II.toxin.antitoxin.system.toxin.CcdB",0.457522669397323
"repA...repB.Protein.RepA.RepFIB.replication.protein.A",0.457522669397323
"group_1854.type.II.toxin.antitoxin.system.antitoxin.CcdA",0.457522669397323
"group_1853.KfrA.N.terminal.DNA.binding.domain.containing.protein",0.457522669397323
"group_1852.Orf621.protein",0.457522669397323
"group_1850.hypothetical.protein",0.457522669397323
"group_2229.phage.portal.protein.Head.tail.preconnector.protein",0.447150882230886
"group_1587.DUF2190.domain.containing.protein",0.447150882230886
"group_1750.phage.head.closure.protein",0.435255222904948
"group_2435.IS629.ORF2.IS3.family.transposase.IS3.family.IS629.transposase.ORF.B",-0.429873511114717
"group_1561.DUF1378.domain.containing.protein",0.429093326191936
"group_2472.Bacterial.toxin.YdaT.domain.containing.protein",0.427328825023671
"group_2462.HTH.cro.C1.type.domain.containing.protein",0.427328825023671
"group_2448.lysozyme.Lysozyme",0.427328825023671
"group_2437.Lysis.S.like.protein.from.lambdoid.prophage.DLP12.Holin",0.427328825023671
"group_2420.DNA.base.flipping.protein.YbcN",0.427328825023671
"group_2411.Spanin.inner.membrane.subunit",0.427328825023671
"group_2391.Prophage.NinE.like.protein.NinE.family.protein",0.427328825023671
"repE...repB.replication.initiation.protein.RepE.RepB.family.plasmid.replication.initiator.protein",0.427328825023671
