"Gene","Correlation_with_PCoA2"
"group_2639.DUF1187.domain.containing.protein",-0.17838329531912
"yaiB.YaiB.protein",-0.17838329531912
"group_2638.Type.IV.pilus.biogenesis.protein.PilP",-0.17838329531912
"group_2636.ATPase.T2SS.T4P.T4SS.family",-0.17838329531912
"group_2635.Endonuclease",-0.17838329531912
"group_2632.Conjugal.transfer.protein",-0.17838329531912
"group_2631.PilR.protein",-0.17838329531912
"pilO.PilO",-0.17838329531912
"group_2628.PilM",-0.17838329531912
"group_2627.Shufflon.specific.DNA.recombinase",-0.17838329531912
"group_2623.PilN.family.type.IVB.pilus.formation.outer.membrane.protein",-0.17838329531912
"group_2622.Protein.QmcA",-0.17838329531912
"group_2621.Conjugal.transfer.protein.TraG",-0.17838329531912
"cbiX.Cobalamin.biosynthesis.protein.CbiX",-0.17838329531912
"group_2620.Conjugal.transfer.protein.TraI",-0.17838329531912
"yggB.YggB.protein",-0.17838329531912
"hopD.Leader.peptidase.HopD",-0.17838329531912
"group_2617.hypothetical.protein",-0.17838329531912
"group_2615.Hemolysin.expression.modulator.Hha",-0.17838329531912
"group_2614.hypothetical.protein",-0.17838329531912
"group_2613.DNA.topoisomerase",-0.17838329531912
"group_2612.YaiA.protein",-0.17838329531912
"group_2610.Conjugal.transfer.protein.TrbJ",-0.17838329531912
"yafA...yceB.Protein.YafA.YceB.protein",-0.17838329531912
"group_2609.Replication.initiation.leader.protein",-0.17838329531912
"group_2608.CaiF.GrlA.family.transcriptional.regulator",-0.17838329531912
"group_2607.CopG.family.transcriptional.regulator",-0.17838329531912
"group_2606.Conjugal.transfer.protein.TraD",-0.17838329531912
"group_2605.Conjugal.transfer.protein",-0.17838329531912
"group_2604.DUF1187.domain.containing.protein",-0.17838329531912
"yebA.YebA.protein",-0.17838329531912
"group_2602.Modulator.protein",-0.17838329531912
"group_2599.Inner.membrane.protein",-0.17838329531912
"group_2597.Nickel.transporter.permease.subunit.B",-0.17838329531912
"kikA.IncN.plasmid.KikA.protein",-0.17838329531912
"group_2596.ProQ.FinO.domain.containing.protein",-0.17838329531912
"group_2595.Peptidyl.arginine.deiminase",-0.17838329531912
"group_2663.YciA.protein",-0.17838329531912
"group_2654.Transposase",-0.17838329531912
"group_2652.Exodeoxyribonuclease.V.subunit.beta",-0.17838329531912
"ycgC.YcgC.protein",-0.17838329531912
"group_2642.Transcriptional.regulator",-0.17838329531912
"group_2637.Addiction.module.toxin.HicA.family",-0.17838329531912
"group_2633.Bacterial.mobilization.protein..MobC.",-0.17838329531912
"group_2630.hypothetical.protein.Prophage.protein",-0.17838329531912
"group_2619.Phage.protein",-0.17838329531912
"group_2618.Integral.membrane.protein",-0.17838329531912
"group_2601.Phage.tail.protein",-0.17838329531912
"group_2140.Derepression.protein",0.166994834074585
"group_2139.Major.tail.tube.protein.FII.phage.major.tail.tube.protein",0.166994834074585
"group_2138.Tail.fiber.component.of.prophage.CP.933T",0.166994834074585
"group_2128.Tail.fiber.protein.of.prophage.CP.933T.Phage.tail.tape.measure.protein.domain.containing.protein",0.166994834074585
"tnp...insI1.IS30.family.transposase.IS30.family.IS30.transposase",0.166994834074585
"group_1297.Prophage.membrane.protein",0.166994834074585
"group_1141.DNA.binding.protein",0.166994834074585
"group_1140.hypothetical.protein",0.166994834074585
"group_1044.DUF4754.domain.containing.protein",0.166994834074585
"group_1005.MarR.family.transcriptional.regulator",0.166994834074585
"group_973.Prophage.protein",0.166994834074585
"group_921.Ead.Ea22.like.family.protein",0.166994834074585
"group_896.Peptide.transporter",0.166994834074585
"group_876.Tail.assembly.protein.of.prophage.CP.933T",0.166994834074585
"group_839.DUF2511.domain.containing.protein",0.166994834074585
"group_829.DUF4761.domain.containing.protein",0.166994834074585
"group_796.Phage.protein",0.166994834074585
"group_795.Phage.tail.protein.E",0.166994834074585
"group_745.Transcriptional.regulator",0.166994834074585
"group_726.Prophage.protein",0.166994834074585
"group_725.Tail.fiber.assembly.protein.of.prophage.CP.933T",0.166994834074585
"group_633.Phage.tail.protein",0.166994834074585
"group_537.Serine.acetyltransferase",0.166994834074585
"group_456.Transmembrane.protein",0.166994834074585
"parM.Plasmid.segregation.protein.parM..Protein.stbA...ParA.locus.protein.",0.166994834074585
"group_227.Integrase",0.166994834074585
"group_147.Major.tail.sheath.protein.FI",0.166994834074585
"group_21.Phage.replication.protein",0.166994834074585
"group_2449.phage.tail.tip.protein.Putative.host.specificity.protein",-0.166994834074585
"group_173.exonuclease",0.166994834074585
"group_2432.Uncharacterized.protein.YubB.DUF1281.domain.containing.protein.hypothetical.protein",-0.166404711109951
"group_1717.Minor.tail.protein",-0.164290593946719
"group_1891.Gene.expression.modulator",0.163786657306934
"group_1861.DUF3560.domain.containing.protein",0.163786657306934
"ydaB.YdaB",0.163786657306934
"group_2657.Shufflon.protein",-0.163786657306934
"group_2600.IS3.family.IS629.transposase.ORF.B",-0.163786657306934
"group_2598.IS3.family.IS629.transposase.ORF.A",-0.163786657306934
"repZ.Initiation.protein.regulator.of.RepZ",-0.163786657306934
"dqlB.Damage.inducible.protein",-0.163786657306934
"group_1315.hypothetical.protein",-0.163786657306934
